DATAFLOW,FREQ,REF_AREA,DATA_TYPE_AGGR,BRKDW_INDUSTRY_NACE_REV2,NONFIN_ASSETS,EXPEND_PURPOSE_COICOPCOFOG,VALUATION,ADJUSTMENT,PRICE,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE_AGGR,NOTE_BRKDW_INDUSTRY_NACE_REV2,NOTE_NONFIN_ASSETS,NOTE_EXPEND_PURPOSE_COICOPCOFOG,NOTE_VALUATION,NOTE_ADJUSTMENT,NOTE_PRICE,NOTE_EDITION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2014,4183.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2015,4158.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2016,4194.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2017,4188.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2018,4253.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2019,4294.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD2,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2020,4333.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2000,22261.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2001,23625.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2002,23773.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2003,24152.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2004,24117,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2005,24381.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2006,24105.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2007,24271.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2008,24581.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2009,24691.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2010,24922.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2011,24037.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2012,23724.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2013,23466.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2014,23548.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2015,23883.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2016,24314.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2017,24139.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2018,24435.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2019,24525.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD3,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2020,25249.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2000,6655.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2001,6995,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2002,7121.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2003,7169,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2004,7152.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2005,7196.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2006,7168.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2007,7254.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2008,7397.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2009,7449.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2010,7487.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2011,7309.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2012,7322.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2013,7232.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2014,7151.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2015,7021.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2016,7214.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2017,7239.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2018,7189.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2019,7191.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD4,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2020,7185.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2000,19203.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2001,20414.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2002,20800.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2003,21101.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2004,21311.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2005,21658.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2006,21932.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2007,22330.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2008,22839.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2009,23059.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2010,23467.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2011,23171.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2012,22937.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2013,22633.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2014,22490.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2015,22413.5,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2016,22708.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2017,22549.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2018,22625.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2019,22679.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITD5,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2020,23219.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2000,6846.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2001,7143.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2002,7206.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2003,7432.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2004,7534.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2005,7631.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2006,7680.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2007,8093.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2008,8224.4,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2009,8312.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2010,8402.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2011,8393.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2012,8445.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2013,8368.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2014,8325,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2015,8379.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2016,8482.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2017,8426.6,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2018,8629.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2019,8762.3,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITDA,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2020,8907.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITE,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2000,58192.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITE,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2001,61687.8,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITE,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2002,62853.2,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITE,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2003,63746.7,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITE,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2004,64560.1,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
IT1:93_500_DF_DCCN_TNA_4(1.0),A,ITE,P3_D_W0_S13,Z,Z,G,L_2015,N,Z,2022M12,2005,65015.9,,,,TIPO_DATO_CN1__P3_D_W0_S13_N1,,,,VAL__L_2015_N1,CORREZ__N_N1,,,,EURO,6
